CUST_CODE,TOTAL_SPEND,AVG_MONTHLY_SPEND,STD_MONTHLY_SPEND,TOTAL_VISIT,AVG_MONTHLY_VISIT,STD_MONTHLY_VISIT,MODE_BASKET_SIZE,CUST_LIFETIME,DURATION_FROM_FIRST_PURCHASE,DURATION_FROM_LAST_PURCHASE
CUST0000614952,1087.28,16.988749999999992,15.687672260010405,18,2.25,1.4790199457749038,3,340,399,59
CUST0000615249,2168.9999999999864,9.6400000000000077,13.910251375634207,21,1.4000000000000004,0.79999999999999971,2,596,666,70
CUST0000615276,187.64000000000013,46.91,12.809999999999999,3,1.5,0.49999999999999994,3,14,772,758
CUST0000615547,64754.640000000385,88.8266666666665,48.017180567268213,56,2.0740740740740562,0.81312957037407829,3,812,817,5
CUST0000615840,9.48,9.48,0.0,1,1.0,0.0,1,0,299,299
CUST0000615985,481.73999999999893,9.8314285714285621,6.9190388031274743,8,1.1428571428571437,0.3499271061118826,3,699,774,75
CUST0000616143,6582.6799999999621,9.7376923076923223,9.81351003922351,64,2.4615384615384652,1.1173722343333803,2,801,801,0
CUST0000616216,14591.360000001749,18.611428571428551,12.398672369677811,172,6.1428571428571432,2.8248171333264587,2,816,817,1
CUST0000616217,8545.6300000000974,23.672105263157849,29.789762914720171,26,1.368421052631575,0.74059196207738431,3,798,803,5
CUST0000616429,54.6,13.65,9.23,2,1.0,0.0,3,230,456,226
CUST0000616876,253.23999999999987,63.310000000000009,58.919999999999995,12,6.0,5.0,3,283,370,87
CUST0000617767,8.04,8.04,0.0,1,1.0,0.0,2,0,720,720
CUST0000617933,10.6,10.6,0.0,1,1.0,0.0,3,0,601,601
CUST0000618018,6.96,1.7400000000000002,1.2000000000000002,2,1.0,0.0,2,357,476,119
CUST0000618042,20.12,5.0299999999999994,0.0,2,1.0,0.0,2,662,668,6
CUST0000618095,7.5600000000000005,7.5600000000000005,0.0,1,1.0,0.0,2,0,344,344
CUST0000618203,4.81,4.81,0.0,1,1.0,0.0,1,0,284,284
CUST0000618211,68936.750000004933,190.96052631578991,86.971948137781141,166,8.7368421052631415,4.5287631082734636,3,806,817,11
CUST0000618365,1.24,1.24,0.0,1,1.0,0.0,1,0,276,276
CUST0000618490,9.5300000000000011,9.5300000000000011,0.0,1,1.0,0.0,3,0,464,464
CUST0000618516,6166.4199999999173,9.1219230769230641,6.4414296186905942,67,2.5769230769230762,1.2144348772189955,2,788,791,3
CUST0000619131,55743.519999997428,71.101428571429125,47.8639106302057,135,4.82142857142858,1.773889419741093,3,815,818,3
CUST0000619158,10.14,10.14,0.0,1,1.0,0.0,1,0,250,250
CUST0000619164,22.459999999999997,22.459999999999997,0.0,1,1.0,0.0,3,0,145,145
CUST0000619225,35.64,8.91,3.55,2,1.0,0.0,2,108,627,519
CUST0000619454,4.64,4.64,0.0,1,1.0,0.0,2,0,244,244
CUST0000620037,27.319999999999993,6.83,0.0,2,1.0,0.0,2,408,448,40
CUST0000620309,61.8,6.8666666666666654,1.5744910994420462,3,1.0,0.0,2,774,816,42
CUST0000620458,12082.860000000108,33.470526315789414,21.97314879902385,36,1.8947368421052642,1.0205641805087013,3,780,785,5
CUST0000620768,1039.7400000000009,28.881666666666668,26.687349947535481,15,2.5000000000000013,1.3844373104863454,3,185,253,68
CUST0000620822,17.869999999999997,17.869999999999997,0.0,1,1.0,0.0,3,0,209,209
CUST0000621258,0.43,0.43,0.0,1,1.0,0.0,1,0,625,625
CUST0000621334,0.94000000000000006,0.94000000000000006,0.0,1,1.0,0.0,1,0,94,94
CUST0000622061,13.2,3.3,0.5099999999999999,2,1.0,0.0,2,256,779,523
CUST0000622071,0.68,0.68,0.0,1,1.0,0.0,1,0,629,629
CUST0000622330,22.6,5.65,0.0,2,1.0,0.0,2,771,797,26
CUST0000622502,36914.6399999998,83.7066666666667,58.039757993434925,69,3.2857142857142678,1.5474358865973257,3,652,658,6
CUST0000622514,47.74,47.74,0.0,1,1.0,0.0,3,0,121,121
CUST0000622535,37529.520000000091,47.869285714285795,30.540627031706332,222,7.9285714285714253,3.8352553596168018,3,809,814,5
CUST0000622966,1.93,1.93,0.0,2,2.0,0.0,1,2,702,700
CUST0000623007,393.80000000000013,24.6125,10.403250393506829,5,1.25,0.43301270189221946,3,527,818,291
CUST0000623317,10.32,10.32,0.0,1,1.0,0.0,3,0,342,342
CUST0000623324,1.6,1.6,0.0,1,1.0,0.0,1,0,675,675
CUST0000623649,920.93999999999983,25.581666666666653,26.719650332459238,9,1.4999999999999998,0.763762615825973,3,572,753,181
CUST0000623730,1782.7900000000177,6.1688235294117684,3.6124618986029615,46,2.705882352941178,1.4043925160368615,1,801,817,16
CUST0000623778,4.92,1.23,0.12999999999999989,2,1.0,0.0,1,314,646,332
CUST0000623923,2.92,0.73,0.0,2,1.0,0.0,1,524,548,24
CUST0000624072,352.55000000000126,2.913636363636364,3.3246196576102651,18,1.6363636363636369,0.77138921583987,1,605,781,176
CUST0000624080,3.22,3.22,0.0,1,1.0,0.0,3,0,788,788
CUST0000624342,41519.1399999981,61.418846153846061,35.7144626303734,68,2.6153846153846119,1.0769230769230782,3,802,810,8
CUST0000624644,87.519999999999968,21.88,13.180000000000001,3,1.5,0.5,2,96,501,405
CUST0000624650,1.31,1.31,0.0,1,1.0,0.0,1,0,546,546
CUST0000624803,9.96,9.96,0.0,1,1.0,0.0,3,0,423,423
CUST0000624930,310.70000000000016,12.427999999999999,12.545423707471981,5,1.0,0.0,3,576,744,168
CUST0000625031,3.83,3.83,0.0,1,1.0,0.0,1,0,712,712
CUST0000625315,0.21,0.21,0.0,1,1.0,0.0,1,0,662,662
CUST0000625441,15670.75999999968,19.988214285714264,13.27490329627715,91,3.2500000000000036,1.4546722753154497,2,810,814,4
CUST0000625447,47.640000000000015,47.640000000000015,0.0,2,2.0,0.0,3,4,447,443
CUST0000625493,262.60000000000014,16.412500000000016,11.25584153895212,10,2.5,1.1180339887498949,3,126,223,97
CUST0000625521,11800.889999999827,16.187777777777708,13.555962288979986,132,4.8888888888888795,2.7261875880856277,1,779,783,4
CUST0000625609,37.699999999999996,9.425,3.4050000000000011,3,1.5,0.5,2,209,447,238
CUST0000625677,7039.9200000002165,12.222083333333353,8.3936548352345035,96,4.000000000000008,2.254624876411452,2,777,817,40
CUST0000626455,4.65,4.65,0.0,1,1.0,0.0,2,0,459,459
CUST0000626491,51.45,5.7166666666666677,5.276724573276705,3,1.0,0.0,3,95,224,129
CUST0000626537,9.07,9.07,0.0,1,1.0,0.0,2,0,276,276
CUST0000626610,0.28,0.28,0.0,1,1.0,0.0,1,0,779,779
CUST0000626697,29.439999999999998,7.3599999999999994,0.17000000000000029,2,1.0,0.0,2,134,372,238
CUST0000626776,22.180000000000003,5.545,2.525,2,1.0,0.0,2,93,274,181
CUST0000626795,5852.0800000000409,20.249411764705915,27.025157010065371,30,1.7647058823529427,0.87645084857360767,3,726,740,14
CUST0000626994,36.079999999999984,9.02,6.5,2,1.0,0.0,3,9,318,309
CUST0000627121,1367.279999999995,9.4949999999999939,9.50083461246081,16,1.3333333333333319,0.62360956446232341,3,813,816,3
CUST0000627267,0.3,0.3,0.0,1,1.0,0.0,2,0,125,125
CUST0000627282,2955.8399999999879,11.546250000000013,9.7589829612260228,53,3.3125000000000018,2.1423920626253259,2,683,691,8
CUST0000627420,457.12000000000046,28.569999999999997,19.900021356772452,12,3.0000000000000009,1.8708286933869707,3,110,178,68
CUST0000627489,21324.820000000404,44.059545454545194,44.865753438581358,47,2.136363636363638,1.4552555085074652,3,787,789,2
CUST0000627558,23500.799999999686,32.2370370370372,22.941320123275982,127,4.7037037037037024,2.0150326679608055,2,790,801,11
CUST0000627742,153.90000000000009,6.1560000000000006,3.9503599835964311,5,1.0,0.0,2,780,801,21
CUST0000627777,1.11,1.11,0.0,1,1.0,0.0,1,0,570,570
CUST0000627845,84.97,84.97,0.0,1,1.0,0.0,3,0,187,187
CUST0000627864,0.54,0.54,0.0,1,1.0,0.0,1,0,133,133
CUST0000628115,1019.6999999999982,28.325,26.70189428361466,8,1.3333333333333335,0.47140452079103168,3,531,542,11
CUST0000628284,1946.3299999999952,6.7347058823529409,5.5448408640476261,30,1.7647058823529425,1.1129934075543824,2,497,525,28
CUST0000629006,15.34,3.835,0.99500000000000011,2,1.0,0.0,2,47,465,418
CUST0000629598,231.7800000000002,25.753333333333316,16.678291945586697,3,1.0,0.0,3,684,684,0
CUST0000629674,469.35999999999962,29.335000000000004,18.184011521113817,4,1.0,0.0,3,306,328,22
CUST0000629704,5.13,5.13,0.0,1,1.0,0.0,2,0,776,776
CUST0000629707,791.52000000000078,12.367499999999993,17.028255745965293,10,1.2500000000000018,0.43301270189221952,2,537,583,46
CUST0000629744,27.13,27.13,0.0,2,2.0,0.0,3,2,377,375
CUST0000629745,2291.0399999999991,35.797500000000028,14.126766924884127,8,1.0,0.0,3,318,427,109
CUST0000629878,16.060000000000002,16.060000000000002,0.0,1,1.0,0.0,2,0,665,665
CUST0000629928,14867.280000000268,25.811250000000047,21.206886521540582,49,2.0416666666666656,1.0197698542100355,3,803,814,11
CUST0000630040,11.639999999999997,1.2933333333333337,0.19327585352432308,3,1.0,0.0,2,657,709,52
CUST0000630492,51.120000000000012,12.78,5.0699999999999985,4,2.0,0.0,3,23,745,722
CUST0000630849,259.61999999999983,64.905,35.225000000000009,3,1.5,0.49999999999999994,3,62,350,288
CUST0000631151,151.59999999999985,9.475,7.1238700858451924,4,1.0,0.0,3,356,780,424
CUST0000631219,16.0,16.0,0.0,1,1.0,0.0,3,0,678,678
CUST0000631346,6.0699999999999994,6.0699999999999994,0.0,2,2.0,0.0,2,2,678,676
CUST0000631412,72.879999999999967,18.22,17.480000000000004,5,2.5,1.5,3,16,112,96
CUST0000631502,0.57,0.57,0.0,1,1.0,0.0,1,0,115,115
CUST0000631597,1.21,1.21,0.0,1,1.0,0.0,3,0,312,312
CUST0000631617,4211.7599999999657,29.248333333333346,23.8461998486598,36,2.9999999999999947,2.7988092706244441,3,660,686,26
CUST0000631687,50.580000000000005,50.580000000000005,0.0,1,1.0,0.0,3,0,302,302
CUST0000631886,38.490000000000016,4.2766666666666655,4.8601806093555364,3,1.0,0.0,2,443,461,18
CUST0000631911,1963.8000000000065,24.244444444444458,19.360760494194952,19,2.1111111111111103,0.87488976377909011,3,760,812,52
CUST0000631928,0.99,0.99,0.0,1,1.0,0.0,1,0,322,322
CUST0000631960,10.2,10.2,0.0,1,1.0,0.0,3,0,658,658
CUST0000632124,21.9,2.4333333333333331,1.5226366021550324,3,1.0,0.0,1,562,636,74
CUST0000632222,762.99999999999989,30.52,27.397228326967667,6,1.1999999999999997,0.39999999999999991,3,179,257,78
CUST0000632364,391.91999999999956,24.494999999999983,22.252034176676975,5,1.2500000000000009,0.4330127018922193,3,176,802,626
CUST0000632443,3.48,3.48,0.0,1,1.0,0.0,1,0,563,563
CUST0000632619,72.590000000000074,1.4814285714285713,1.6421886838817845,7,1.0,0.0,1,674,715,41
CUST0000632621,1450.0499999999954,29.592857142857131,13.911147343341714,9,1.2857142857142838,0.45175395145262565,3,625,710,85
CUST0000632740,17264.399999999867,43.160999999999973,27.613775167477591,43,2.15000000000001,1.194780314534853,3,811,816,5
CUST0000632878,129.60000000000008,14.4,9.0723425861240479,3,1.0,0.0,3,536,708,172
CUST0000632910,2.84,2.84,0.0,1,1.0,0.0,2,0,778,778
CUST0000633037,5.5000000000000009,1.375,0.895,2,1.0,0.0,1,368,716,348
CUST0000633084,47.0,11.75,0.0,2,1.0,0.0,2,302,333,31
CUST0000633117,9.2700000000000031,1.03,0.41577237362127212,4,1.3333333333333335,0.47140452079103168,1,302,352,50
CUST0000633237,2471.49,50.438571428571443,53.187698209419885,8,1.142857142857143,0.34992710611188255,3,723,726,3
CUST0000633596,11.59,11.59,0.0,1,1.0,0.0,2,0,556,556
CUST0000633617,6130.5600000000395,42.573333333333281,34.577416361293139,24,1.9999999999999991,0.9128709291752769,3,665,673,8
CUST0000633630,3640.9800000000682,18.576428571428607,18.895532203272246,78,5.57142857142858,3.9769745448785834,2,809,815,6
CUST0000633704,3.83,3.83,0.0,1,1.0,0.0,1,0,131,131
CUST0000633906,151275.59999996834,192.95357142857361,103.37253283337753,481,17.178571428571477,6.8611409475422569,3,800,800,0
CUST0000633908,9155.2500000001364,54.173076923076948,61.808019691823581,24,1.8461538461538474,1.1665962221617758,3,743,767,24
CUST0000633953,25555.000000000095,40.887999999999934,30.429591255881164,133,5.3199999999999834,2.5724696305301569,2,730,730,0
CUST0000633979,10.119999999999997,0.63250000000000006,0.38938252400435236,5,1.2500000000000004,0.4330127018922193,1,644,723,79
CUST0000633995,2941.6399999999867,17.406153846153835,16.628676129580654,26,1.9999999999999989,1.1094003924504583,3,787,810,23
CUST0000634066,10780.320000000151,18.715833333333279,24.656292793231444,47,1.9583333333333337,0.93448589550024208,3,810,814,4
CUST0000634079,143.7800000000002,2.9342857142857142,1.6390577183496713,7,1.0,0.0,2,548,616,68
CUST0000634412,11.440000000000001,2.8600000000000003,1.0400000000000003,2,1.0,0.0,3,375,490,115
CUST0000634424,79.28000000000003,19.82,2.67,4,2.0,1.0,3,14,809,795
CUST0000634652,610.469999999994,1.6910526315789476,0.70180890139127072,33,1.7368421052631584,0.71392947190792311,1,762,781,19
CUST0000634688,27963.519999999782,41.366153846153594,26.185508775322386,86,3.307692307692315,1.7709022204955831,3,787,805,18
CUST0000634693,6751.9999999999773,16.880000000000013,12.317728280815416,36,1.8000000000000009,0.927361849549571,3,806,816,10
CUST0000634764,398.16000000000088,4.915555555555553,2.473059783215525,13,1.444444444444444,0.68493488921877521,2,677,716,39
CUST0000634884,176.14,44.034999999999989,43.224999999999987,2,1.0,0.0,3,354,573,219
CUST0000635118,29066.519999998571,37.074642857142855,30.42130333008468,136,4.8571428571428363,2.1333120747240106,3,809,812,3
CUST0000635319,30.259999999999998,7.5650000000000013,5.7550000000000008,2,1.0,0.0,2,99,589,490
CUST0000635457,11010.930000000546,24.968095238095255,22.059080544463313,41,1.9523809523809508,1.2140522651411403,3,775,785,10
CUST0000636010,9.14,9.14,0.0,1,1.0,0.0,3,0,255,255
CUST0000636171,196.91999999999996,12.307499999999997,14.046726264507329,7,1.7499999999999998,0.43301270189221941,3,168,763,595
CUST0000636903,0.27,0.27,0.0,1,1.0,0.0,1,0,251,251
CUST0000636909,5.5600000000000005,1.39,0.0,2,1.0,0.0,2,351,419,68
CUST0000637232,1.8900000000000001,1.8900000000000001,0.0,1,1.0,0.0,1,0,113,113
CUST0000637471,14.4,14.4,0.0,1,1.0,0.0,2,0,549,549
CUST0000637549,2.7,2.7,0.0,1,1.0,0.0,2,0,799,799
CUST0000637773,119.46,13.273333333333335,9.0544181971504312,4,1.3333333333333335,0.47140452079103162,2,551,608,57
CUST0000637852,166.72,10.419999999999998,4.6421331303615156,4,1.0,0.0,3,386,706,320
CUST0000637892,0.51,0.51,0.0,1,1.0,0.0,1,0,724,724
CUST0000637965,217.34999999999991,8.694,3.7656425746477851,5,1.0,0.0,3,789,809,20
CUST0000638110,16.74,4.185,1.8449999999999998,2,1.0,0.0,2,379,663,284
CUST0000638194,7.64,7.64,0.0,1,1.0,0.0,2,0,207,207
CUST0000638261,4276.8000000000338,16.706250000000011,17.661997294686135,24,1.4999999999999993,0.61237243569579414,3,769,770,1
CUST0000638798,13595.22999999998,112.35727272727256,63.27619243385,64,5.8181818181818228,3.2422826363867348,3,295,317,22
CUST0000638824,5176.5600000000795,8.9870833333333362,8.8614269351153983,67,2.7916666666666683,1.870364640621955,2,807,810,3
CUST0000639283,44.610000000000007,4.9566666666666679,3.7005254882095988,3,1.0,0.0,2,748,756,8
CUST0000639364,3428.0000000000073,53.562499999999979,22.005156639978736,11,1.3750000000000002,0.48412291827592718,3,519,567,48
CUST0000639623,10.549999999999999,10.549999999999999,0.0,1,1.0,0.0,2,0,165,165
CUST0000639933,64.53,64.53,0.0,1,1.0,0.0,3,0,294,294
CUST0000640090,459.40999999999957,9.3757142857142846,8.1699359276082717,9,1.2857142857142867,0.45175395145262565,3,659,738,79
CUST0000640319,10.440000000000001,10.440000000000001,0.0,1,1.0,0.0,2,0,348,348
CUST0000640465,0.62,0.62,0.0,1,1.0,0.0,1,0,517,517
CUST0000640479,44.760000000000019,11.190000000000001,7.0799999999999992,2,1.0,0.0,3,521,645,124
CUST0000640774,71.519999999999982,71.519999999999982,0.0,1,1.0,0.0,3,0,100,100
CUST0000640974,14.88,14.88,0.0,1,1.0,0.0,3,0,406,406
CUST0000641263,37.420000000000009,9.355,2.6449999999999996,2,1.0,0.0,2,373,787,414
CUST0000641331,46212.599999997437,58.94464285714286,33.977678542804689,247,8.8214285714286,2.9647159756588155,2,808,812,4
CUST0000641333,1.54,1.54,0.0,1,1.0,0.0,1,0,521,521
CUST0000641352,400.70000000000005,16.027999999999992,16.245114219358385,9,1.7999999999999998,0.74833147735478855,3,660,728,68
CUST0000641589,625.90000000000009,25.035999999999998,19.738900273318162,7,1.3999999999999997,0.79999999999999949,3,243,281,38
CUST0000642066,11.09,11.09,0.0,1,1.0,0.0,2,0,698,698
CUST0000642077,9.129999999999999,9.129999999999999,0.0,1,1.0,0.0,2,0,558,558
CUST0000642271,4373.3199999999915,22.31285714285718,18.458066153377214,23,1.6428571428571426,1.1088696211614291,3,558,654,96
CUST0000642315,0.72,0.72,0.0,1,1.0,0.0,1,0,104,104
CUST0000642390,15.150000000000002,15.150000000000002,0.0,2,2.0,0.0,3,1,775,774
CUST0000642605,14.600000000000001,3.6500000000000004,1.9800000000000004,2,1.0,0.0,2,209,441,232
CUST0000642685,299.78999999999991,33.31,3.4241884683332855,5,1.6666666666666665,0.94280904158206325,3,230,402,172
CUST0000642873,190.70000000000002,7.6279999999999992,7.3794509280840135,5,1.0,0.0,2,471,659,188
CUST0000642917,38.669999999999995,4.2966666666666669,4.4786108957527846,4,1.3333333333333337,0.47140452079103168,1,161,389,228
CUST0000643259,7131.6699999998391,42.199230769230809,21.405559113154361,73,5.61538461538462,3.175348837007741,2,404,412,8
CUST0000643702,3.1100000000000003,3.1100000000000003,0.0,1,1.0,0.0,1,0,770,770
CUST0000643880,1.45,1.45,0.0,1,1.0,0.0,1,0,645,645
CUST0000644153,33582.329999997848,46.066296296296287,24.732398626864608,156,5.77777777777781,2.7397395568751026,2,774,775,1
CUST0000644348,1386.7700000000016,11.460909090909107,8.0402583117091613,13,1.1818181818181799,0.38569460791993532,3,653,767,114
CUST0000644461,11065.010000000113,91.446363636363714,45.943943368320056,17,1.5454545454545456,0.98752549920001964,3,564,576,12
CUST0000644466,24872.399999999547,76.7666666666668,44.369776625286022,30,1.6666666666666696,0.942809041582063,3,777,800,23
CUST0000644562,11654.350000000029,40.326470588235345,27.343507013156689,25,1.4705882352941184,0.775935644604289,3,720,782,62
CUST0000644617,2.83,2.83,0.0,1,1.0,0.0,2,0,167,167
CUST0000644706,4.04,1.01,0.030000000000000027,2,1.0,0.0,1,294,597,303
CUST0000644893,104349.84000000653,133.09928571428509,54.757108470601416,154,5.4999999999999574,2.2756474745820063,3,810,814,4
CUST0000644957,759.54000000000053,21.09833333333334,9.9772615091628332,8,1.3333333333333335,0.47140452079103168,3,298,299,1
CUST0000644967,915.29999999999961,11.299999999999995,12.524024912143856,12,1.3333333333333335,0.47140452079103173,3,746,801,55
CUST0000645048,153.75000000000003,17.083333333333336,10.970434003366604,4,1.3333333333333337,0.47140452079103168,2,254,393,139
CUST0000645137,202.43999999999988,22.493333333333325,9.4446186912030647,3,1.0,0.0,3,557,684,127
CUST0000645266,21.479999999999997,5.3699999999999992,0.0,2,1.0,0.0,1,723,763,40
CUST0000645878,455.96000000000009,28.497500000000009,29.09124470953417,6,1.4999999999999996,0.49999999999999994,3,231,590,359
CUST0000646254,104.29000000000002,104.29000000000002,0.0,1,1.0,0.0,3,0,215,215
CUST0000646516,178.79999999999995,4.9666666666666686,2.0528083744524772,7,1.1666666666666667,0.37267799624996489,2,636,733,97
CUST0000646774,16.179999999999996,4.045,0.22500000000000017,3,1.5,0.5,2,569,583,14
CUST0000646780,299.70000000000022,8.3250000000000046,7.9408516545771066,6,1.0,0.0,3,605,691,86
CUST0000646902,193.31999999999979,12.082500000000005,5.8591226945678478,5,1.2500000000000002,0.43301270189221941,2,604,638,34
CUST0000647012,336.84000000000032,2.3391666666666668,1.0192681879117433,14,1.166666666666667,0.37267799624996478,1,710,742,32
CUST0000647048,11.11,11.11,0.0,1,1.0,0.0,3,0,458,458
CUST0000647112,485.29999999999995,19.412000000000003,20.398281692338696,9,1.8,0.9797958971132712,1,462,496,34
CUST0000647329,7.12,1.7799999999999998,1.48,3,1.5,0.5,1,82,366,284
CUST0000647382,35.900000000000006,8.975,4.125,2,1.0,0.0,2,178,565,387
CUST0000647516,69.269999999999982,7.6966666666666645,6.7845035845586281,3,1.0,0.0,2,238,602,364
CUST0000647611,31.859999999999996,3.54,3.7198207842134896,3,1.0,0.0,2,409,689,280
CUST0000647793,6051.6400000000049,30.875714285714217,11.125684386195068,77,5.50000000000001,2.6925824035672523,2,816,816,0
CUST0000648249,2.8,2.8,0.0,1,1.0,0.0,2,0,741,741
CUST0000648251,236.58000000000007,6.5716666666666654,2.7696113846932073,7,1.1666666666666674,0.37267799624996495,2,796,813,17
CUST0000648553,5.5399999999999991,1.3850000000000002,0.025000000000000019,2,1.0,0.0,1,68,180,112
CUST0000648578,9393.92000000021,36.695000000000071,35.151498367779418,77,4.8124999999999938,2.5548666794962127,2,813,818,5
CUST0000648730,6.8100000000000005,6.8100000000000005,0.0,1,1.0,0.0,2,0,769,769
CUST0000648943,1127.5200000000004,17.617499999999978,10.484861408239974,15,1.8750000000000004,1.0532687216470447,2,615,690,75
CUST0000649464,3410.9599999999728,53.296249999999972,39.983404037644192,10,1.25,0.43301270189221941,3,772,783,11
CUST0000649557,1.88,1.88,0.0,1,1.0,0.0,1,0,436,436
CUST0000649664,0.68,0.68,0.0,1,1.0,0.0,1,0,247,247
CUST0000649717,20131.230000000269,45.649047619047735,24.676886603181991,35,1.6666666666666639,0.89087080637474725,3,758,785,27
CUST0000649952,158.36000000000007,39.589999999999996,0.0,2,1.0,0.0,3,656,690,34
CUST0000650032,6.18,1.545,1.005,2,1.0,0.0,1,8,560,552
CUST0000650147,6.9,6.9,0.0,1,1.0,0.0,2,0,453,453
CUST0000650245,127.71999999999991,7.982499999999999,3.3697728039142341,4,1.0,0.0,3,724,779,55
CUST0000650343,0.98,0.98,0.0,1,1.0,0.0,1,0,266,266
CUST0000650366,620.89999999999952,12.671428571428576,4.8242584287903867,8,1.1428571428571428,0.3499271061118826,3,569,755,186
CUST0000650500,14.559999999999999,3.6399999999999997,0.0,2,1.0,0.0,2,603,686,83
CUST0000650540,0.99,0.99,0.0,1,1.0,0.0,1,0,792,792
CUST0000650619,2.26,2.26,0.0,1,1.0,0.0,1,0,315,315
CUST0000650658,3.07,3.07,0.0,1,1.0,0.0,1,0,584,584
CUST0000650693,39.540000000000006,4.3933333333333326,3.0346920034091691,3,1.0,0.0,1,173,757,584
CUST0000650730,28.04,7.01,1.0099999999999998,2,1.0,0.0,2,403,496,93
CUST0000651294,0.92999999999999994,0.92999999999999994,0.0,1,1.0,0.0,1,0,675,675
CUST0000651348,1717.7599999999984,14.196363636363637,6.7628144661917382,11,1.0,0.0,3,746,799,53
CUST0000651440,1.64,0.41,0.0,2,1.0,0.0,1,53,577,524
CUST0000651737,12.379999999999999,3.0949999999999998,2.0949999999999998,3,1.5,0.5,2,186,377,191
CUST0000652069,256.23999999999978,16.015000000000008,10.915689396460495,4,1.0,0.0,3,139,215,76
CUST0000652377,1.37,1.37,0.0,1,1.0,0.0,1,0,264,264
CUST0000652732,52891.919999999933,91.8262500000003,37.420607937839442,52,2.1666666666666825,0.84983658559879949,3,726,727,1
CUST0000652745,1488.960000000005,10.340000000000005,11.421819761608331,18,1.5000000000000016,0.76376261582597338,3,665,676,11
CUST0000653126,4215.3100000000259,34.837272727272762,30.09648426792166,66,5.9999999999999867,3.437758254761639,3,307,332,25
CUST0000653262,77000.839999997028,98.21535714285703,54.216689541804762,140,4.9999999999999938,2.2677868380553665,3,812,816,4
CUST0000653390,19.22,19.22,0.0,1,1.0,0.0,3,0,463,463
CUST0000653806,5.71,5.71,0.0,1,1.0,0.0,2,0,230,230
CUST0000654250,604.2,24.168,1.1144936069803184,6,1.2000000000000004,0.4,1,303,626,323
CUST0000654513,43.439999999999984,2.714999999999999,1.23193952773665,5,1.2500000000000002,0.43301270189221941,2,724,733,9
CUST0000654538,36317.000000000167,90.792500000000558,47.786544536616148,74,3.700000000000002,1.519868415357071,3,695,707,12
CUST0000654629,1233.3599999999983,8.5649999999999924,7.6234195083308887,15,1.2500000000000004,0.59511903571190417,2,676,697,21
CUST0000654710,23.069999999999997,2.5633333333333335,3.0311310686863342,3,1.0,0.0,3,411,462,51
CUST0000654988,732.8299999999997,14.955714285714299,6.7864147006940181,9,1.2857142857142845,0.4517539514526257,3,510,549,39
CUST0000655029,6.26,6.26,0.0,1,1.0,0.0,2,0,662,662
CUST0000655120,2.65,2.65,0.0,1,1.0,0.0,1,0,186,186
CUST0000655437,0.85000000000000009,0.85000000000000009,0.0,1,1.0,0.0,1,0,780,780
CUST0000655568,1.8399999999999999,0.46,0.10000000000000003,2,1.0,0.0,1,204,803,599
CUST0000655570,25.319999999999993,6.3299999999999992,5.4299999999999988,2,1.0,0.0,3,87,572,485
CUST0000656239,6.7799999999999994,6.7799999999999994,0.0,1,1.0,0.0,2,0,656,656
CUST0000657020,1895.1999999999955,7.4031250000000055,5.0571678323321443,28,1.75,0.82915619758885006,2,795,802,7
CUST0000657372,7.99,7.99,0.0,1,1.0,0.0,2,0,452,452
CUST0000657716,0.4,0.4,0.0,1,1.0,0.0,1,0,141,141
CUST0000657746,9607.5599999999686,18.161739130434803,17.824536740653397,54,2.3478260869565215,1.3386786363774468,2,779,813,34
CUST0000657875,61.749999999999964,2.4699999999999998,2.637180312379114,5,1.0,0.0,2,660,695,35
CUST0000657893,320.27999999999963,20.017500000000002,8.2054353175197274,4,1.0,0.0,3,341,648,307
CUST0000657952,19788.599999999962,87.949333333333456,50.932282947284278,40,2.6666666666666829,1.4452988925785903,3,618,627,9
CUST0000657980,72.24,4.515,3.9233499716441305,4,1.0,0.0,3,470,638,168
CUST0000658030,5081.3400000000311,10.498636363636367,9.5473400843350316,37,1.6818181818181774,1.0174104220727007,3,777,799,22
CUST0000658032,44.519999999999989,11.129999999999999,0.0,2,1.0,0.0,2,754,804,50
CUST0000658290,4154.1599999999908,64.908749999999955,49.16308255121421,23,2.8750000000000004,1.7633419974582363,3,222,265,43
CUST0000658316,133.2000000000001,5.3279999999999994,2.1000609514964088,7,1.4,0.4898979485566356,2,386,578,192
CUST0000658375,10.83,10.83,0.0,1,1.0,0.0,3,0,491,491
CUST0000658460,5217.6799999999475,30.873846153846127,19.181922394420265,18,1.384615384615387,0.62492603112584244,3,787,802,15
CUST0000658602,34.400000000000013,8.6,5.48,2,1.0,0.0,3,63,162,99
CUST0000658654,30.870000000000005,3.430000000000001,3.3281927027542544,4,1.3333333333333337,0.47140452079103168,2,103,361,258
CUST0000658914,4.91,4.91,0.0,1,1.0,0.0,2,0,490,490
CUST0000659021,38.160000000000011,2.385,2.6980409559530409,5,1.2500000000000002,0.43301270189221935,1,316,318,2
CUST0000659089,270.67999999999995,16.917500000000008,7.5359882397732045,4,1.0,0.0,3,152,429,277
CUST0000659102,31.33,31.33,0.0,1,1.0,0.0,2,0,647,647
CUST0000659274,25.34,6.3349999999999991,4.225,4,1.9999999999999998,0.99999999999999989,2,42,389,347
CUST0000659389,17.84,1.1149999999999998,0.59952064184646725,4,1.0,0.0,2,476,632,156
